index,series_name,network,season,title,imdb,engagement,date_aired,run_time,format,monster_name,monster_gender,monster_type,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,trap_work_first,setting_terrain,setting_country/state,suspects_amount,non-suspect,arrested,culprit_name,culprit_gender,culprit_amount,motive,if_it_wasnt_for,and_that,door_gag,number_of_snacks,split_up,another_mystery,set_a_trap,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,batman,scooby-dum,scrappy-doo,hex_girls,blue_falcon,fred_va,daphnie_va,velma_va,shaggy_va,scooby_va
482,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Through the Curtain,9.0,184.0,2013-04-05,22,TV Series,Evil Entity,Male,Mythical,Evil,Element,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Cave,California,0,False,True,,,0,Conquer,,,False,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
486,Warner Home Video,Warner Home Video,Special,Scooby-Doo! and the Spooky Scarecrow,7.3,403.0,2013-09-10,23,TV Series,Cornfield Clem,Male,Possessed Object,Scarecrow,Scarecrow,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Rural,United States,9,False,True,Abner,Male,1,Theft,you meddling kids,spooky ol' dog,False,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
487,Warner Home Video,Warner Home Video,Special,Scooby-Doo! Mecha Mutt Menace,6.5,242.0,2013-09-24,23,TV Series,Mecha Mutt,Male,Mechanical,Robot,Hound,False,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Urban,United States,4,False,True,Melanie Staples,Female,1,Competition,you meddling space cadets,,False,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
488,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Wrestlemania Mystery,6.3,2825.0,2014-03-25,84,Movie,Ghost Bear,Male,Ghost,Bear,Bear,False,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Forest,United States,9,False,True,Cookie,Male,1,Competition,you meddling kids,giant crazy dog,True,0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
489,Warner Home Video,Warner Home Video,Special,Scooby-Doo! Ghastly Goals!,6.6,216.0,2014-05-13,22,TV Series,Eshu,Male,Animal,Humanoid,Beast,False,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,Brazil,5,False,True,Reynaldo,Male,1,Theft,you meddling kids,soccer stinking dog,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
491,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Moon Monster Madness,6.5,1269.0,2015-02-17,80,Movie,Alien,Male,Extraterrestrial,Extraterrestrial,Alien,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,Urban,Moon,8,False,True,Shannon Lucas,Female,1,Competition,,,False,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
492,Warner Home Video,Warner Home Video,Special,Scooby-Doo! and the Beach Beastie,7.1,188.0,2015-05-05,22,TV Series,Sea Monster,Male,Possessed Object,Elemental,Water,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,Coast,Florida,4,False,True,Grafton Brownstone,Male,1,Theft,that guy,net,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
495,"Be Cool, Scooby-Doo!",Cartoon Network,1,Game of Chicken,7.2,102.0,2015-10-06,22,TV Series,Spirit of the Zatari Warrior,Male,Ancient,Spirit,Human,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Cave,United States,3,False,True,Chuck Mangum,Male,1,Treasure,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
497,"Be Cool, Scooby-Doo!",Cartoon Network,1,Poodle Justice,7.3,85.0,2015-10-08,22,TV Series,Gargoyle,Male,Possessed Object,Statue,Gargoyle,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,United States,4,False,True,Carli,Female,1,Competition,"actually, no, I can't back that up, the odds were pretty much against me in hindsight",,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
498,"Be Cool, Scooby-Doo!",Cartoon Network,1,Grand Scam,7.3,78.0,2015-10-09,22,TV Series,Ghost of Chip Braverton,Male,Ghost,Ghost,Human,False,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,United States,3,False,True,Dustin Wallswreath,Male,1,Competition,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
499,"Be Cool, Scooby-Doo!",Cartoon Network,1,Trading Chase,7.6,80.0,2015-10-12,22,TV Series,Sobek,Male,Mythical,Humanoid,Crocodile,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,United States,3,False,True,Prof. Salazar,Female,1,Theft,"you medding, and your case crazy and misguised, kids",,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
500,"Be Cool, Scooby-Doo!",Cartoon Network,1,"Be Quiet, Scooby-Doo!",7.5,84.0,2015-10-15,22,TV Series,Crystal Crawler,Male,Animal,Humanoid,Cave-Monster,False,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Cave,United States,2,False,True,Colson McCready,Male,1,Competition,,,False,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
501,"Be Cool, Scooby-Doo!",Cartoon Network,1,Party Like It's 1899,8.2,88.0,2015-10-19,22,TV Series,Headless Count,Male,Undead,Headless,Human,False,1,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Rural,United States,5,False,True,Bradwick Haverall,Male,1,Theft,"my, dear sweet meddling Daphnie",your vile friends,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
502,"Be Cool, Scooby-Doo!",Cartoon Network,1,Screama Donna,7.4,72.0,2015-10-20,22,TV Series,Ghost of the Prima Donna,Female,Ghost,Ghost,Human,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,United States,4,False,True,Jasper Crawl,Male,1,Competition,you meddling kids,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
503,"Be Cool, Scooby-Doo!",Cartoon Network,1,Kitchen Frightmare,7.5,75.0,2015-10-21,22,TV Series,Yeti,Male,Animal,Yeti,Yeti,False,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Urban,United States,3,False,True,Jack Howard,Male,1,Competition,,,False,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
504,"Be Cool, Scooby-Doo!",Cartoon Network,1,"Me, Myself, and A.I.",7.5,72.0,2015-10-22,22,TV Series,Butler 3000,Male,Mechanical,Robot,Robot,False,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,Urban,United States,3,False,True,Mallory O'Neill,Female,1,Competition,you meddling human meat sacks,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
505,"Be Cool, Scooby-Doo!",Cartoon Network,1,Area 51 Adjacent,7.4,71.0,2015-10-23,22,TV Series,Alien,Male,Extraterrestrial,Alien,Alien,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Desert,Nevada,2,False,True,General Stall,Male,1,Competition,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
507,Lego,Cartoon Network,Special,Scooby-Doo! Knight Time Terror,6.6,288.0,2015-11-25,22,TV Series,Black Knight,Male,Possessed Object,Suit,Object,False,1,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,,Rural,United States,6,False,True,Kyle Grimsley,Male,1,Treasure,you meddling kids,"and your dog, and that stupid plant",True,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
509,"Be Cool, Scooby-Doo!",Cartoon Network,1,"If You Can't Scooby-Doo the Time,Don't Scooby-Doo the Crime",7.7,72.0,2015-12-10,24,TV Series,Ghost of Stealin' Stan,Male,Ghost,Prisoner,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Island,United States,2,True,False,Stealin' Stan,Male,1,Theft,,,False,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
510,"Be Cool, Scooby-Doo!",Cartoon Network,1,Gremlin on a Plane,7.8,66.0,2016-02-13,22,TV Series,Gremlin,Male,Mythical,Gremlin,Gremlin,False,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Air,United States,3,False,True,Ed Johnson,Male,1,Competition,you meddiling kids,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
511,"Be Cool, Scooby-Doo!",Cartoon Network,1,Sorcerer Snacks Scare,7.9,67.0,2016-02-20,22,TV Series,Sorcerer,Male,Magician,Sorcerer,Human,False,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,Urban,United States,4,False,True,Piero,Male,1,Competition,you meddling puppet haters,,False,several boxes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
512,"Be Cool, Scooby-Doo!",Cartoon Network,1,Saga of the Swamp Beast,8.2,67.0,2016-02-27,22,TV Series,Swamp Monster,Male,Plant,Humanoid,Swamp-Monster,False,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,Swamp,Louisiana,3,False,True,Dwayne,Male,1,Theft,that meddling alligator,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
513,"Be Cool, Scooby-Doo!",Cartoon Network,1,"Be Cold, Scooby-Doo!",7.5,63.0,2016-03-05,22,TV Series,Snow Monster,Male,Possessed Object,Snow-Man,Snow-Man,False,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Snow,United States,3,False,True,Heidi Ho Swift,Female,1,Preservation,,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
515,"Be Cool, Scooby-Doo!",Cartoon Network,1,Giant Problems,7.4,58.0,2016-03-12,22,TV Series,Giant,Male,Mythical,Giant,Cyclops,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Forest,Ireland,3,False,True,Colin McQuaid,Male,1,Competition,,,False,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
520,"Be Cool, Scooby-Doo!",Boomerang,1,El Bandito,7.6,52.0,2017-06-20,22,TV Series,Spirit of El Bandito,Male,Undead,Skeleton,Human,False,1,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Rural,Mexico,3,False,True,Gustavo,Male,1,Treasure,kids,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
521,"Be Cool, Scooby-Doo!",Boomerang,1,Into the Mouth Madcap,7.2,50.0,2017-06-20,22,TV Series,Madcap the Killer Clown,Male,Disguised,Clown,Human,False,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,Urban,United States,4,False,True,Oopsy,Male,1,Competition,you meddling kids,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
523,"Be Cool, Scooby-Doo!",Boomerang,1,The People vs. Fred Jones,7.7,50.0,2017-06-20,22,TV Series,Toxic Mutant,Male,Undead,Mutant,Human,False,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,United States,3,False,True,Dayton Knight,Male,1,Theft,that meddling lawyer didn't discover that suprise envelope with evidence that proved who the toxic mutant really was,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
525,"Be Cool, Scooby-Doo!",Boomerang,2,Some Fred Time,8.2,53.0,2017-11-14,22,TV Series,Dorsal Foot,Male,Animal,Humanoid,Shark,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Coast,United States,3,False,True,Bellington,Male,1,Competition,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
526,"Be Cool, Scooby-Doo!",Boomerang,2,There Wolf,7.5,40.0,2017-11-15,22,TV Series,Werewolf,Male,Animal,Werewolf,Human,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Forest,United States,3,False,True,Miguel,Male,1,Theft,mimes,,False,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
527,"Be Cool, Scooby-Doo!",Boomerang,2,Renn Scare,7.4,40.0,2017-11-15,22,TV Series,Jester Monster,Male,Disguised,Jester,Human,False,1,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Forest,United States,3,False,True,Harvey,Male,1,Competition,,,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
529,"Be Cool, Scooby-Doo!",Boomerang,2,Worst in Show,7.1,38.0,2017-11-17,22,TV Series,Houndbeast,Male,Animal,Beast,Hound,False,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Urban,New York,4,False,True,Estelle Brady,Female,1,Competition,I gotta say that very impressive song and dance routine well done,plus the meddling stuff,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
532,"Be Cool, Scooby-Doo!",Boomerang,2,The Curse of Kaniaku,7.5,39.0,2017-11-19,22,TV Series,Kaniaku,Male,Animal,Demon,Crab,False,1,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,Japan,4,False,True,Mr. Kagawa,Male,1,Competition,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
535,"Be Cool, Scooby-Doo!",Boomerang,2,In Space,8.0,44.0,2017-11-20,22,TV Series,Space Kook,Male,Extraterrestrial,Humanoid,Alien,False,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,Space,Space,3,True,True,Officer Soung,Male,1,Natural Resource,,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
536,"Be Cool, Scooby-Doo!",Boomerang,2,Doo Not Distrub,7.9,50.0,2017-11-21,22,TV Series,Ghost of Mother,Female,Undead,Zombie,Human,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Snow,United States,2,True,True,Josh,Male,1,Competition,,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
537,"Be Cool, Scooby-Doo!",Boomerang,2,Silver Scream,7.4,38.0,2017-11-22,22,TV Series,Ghost of Archie Barnes,Male,Ghost,Ghost,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Rural,California,5,False,True,Lori Logan,Female,1,Competition,you meddling with it,,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
541,"Be Cool, Scooby-Doo!",Boomerang,2,American Goth,7.1,41.0,2018-03-08,22,TV Series,Plant Monster,Male,Plant,Humanoid,Bush,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,United States,4,False,True,Dorbin,Male,1,Competition,,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
544,"Be Cool, Scooby-Doo!",Boomerang,2,Naughty or Ice,7.4,38.0,2018-03-11,22,TV Series,Ice Man,Male,Ancient,Caveman,Human,False,1,False,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,Snow,United States,3,False,True,Mrs. Anja,Female,1,Theft,,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
545,"Be Cool, Scooby-Doo!",Boomerang,2,Night of the Upsetting Shorts,7.3,39.0,2018-03-12,22,TV Series,Ape Man,Male,Animal,Half-Human,Ape,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,Urban,Florida,5,False,False,Grammy Rodgers,Female,1,Competition,,,False,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
546,"Be Cool, Scooby-Doo!",Boomerang,2,Junkyard Dogs,6.9,37.0,2018-03-13,22,TV Series,Trash Monster,Male,Mechanical,Robot,Robot,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Rural,United States,3,False,True,Officer Mike,Male,1,Theft,you meddling little friends,,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
549,"Be Cool, Scooby-Doo!",Boomerang,2,Professor Huh? Part 1,7.8,37.0,2018-03-16,22,TV Series,Professor Huh?,Male,Disguised,Random,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,Urban,United States,5,,,,,0,,,,False,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
551,"Be Cool, Scooby-Doo!",Boomerang,2,Pizza O'Possumm's,6.8,31.0,2018-03-18,11,TV Series,Pizza O'Possum,Male,Mechanical,Robot,Rat,False,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,United States,3,False,False,Lydia,Female,1,Competition,you meddling grown-ups,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
555,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! and the Gourmet Ghost,7.3,825.0,2018-09-11,77,Movie,Red Ghost,Male,Ghost,Phantom,Human,False,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,Rural,Rhode Island,11,False,True,Henry Metcalf,Male,1,Competition,,,True,0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
556,OK K.O.!,Cartoon Network,Crossover,Monster Party,8.1,26.0,2018-10-01,11,Crossover,Living Tree,Male,Plant,Tree,Tree,True,1,,,,,,,,,,,,,,,,,,,,,False,False,True,,Rural,United States,0,,,,,0,,,,False,0,,,,,,,,,,,,False,False,False,False,False,,,,,
557,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! and the Curse of the 13th Ghost,6.5,1182.0,2019-02-05,82,Movie,Asmodeus,Male,Mythical,Demon,Demon,False,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,Mountain,Tibet,4,False,True,Mortifer Quinch,Male,1,Treasure,you meddling kids,,False,4,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
558,Scooby-Doo and Guess Who?,Boomerang,1,Revenge of the Swamp Monster,7.0,126.0,2019-06-27,22,TV Series,Swamp Monster,Male,Animal,Humanoid,Swamp-Monster,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Swamp,Florida,5,False,True,Caddy,Male,1,Competition,meddling basketball leggendand assist king and bowling aficionado Christ Paul,"caddy legend, Shaggy Rodgers",False,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
559,Scooby-Doo and Guess Who?,Boomerang,1,A Mystery Solving Gang Divided,7.9,93.0,2019-07-02,22,TV Series,Civil War Zombie Ghosts,Male,Ghost,Soldier,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,Rural,Pennsylvania,2,False,True,Jebb,Male,1,Treasure,"you meddling kids, uh, all 10 of you",,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
560,Scooby-Doo and Guess Who?,Boomerang,1,Peebles' Pet Show of Terrible Terrors!,7.9,79.0,2019-07-11,22,TV Series,Fish Monster,Male,Animal,Humanoid,Fish,False,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,,Urban,United States,1,True,True,Mr. Peebles,Male,1,Competition,you meddling kids,"Wanda Sykes, and Magilla Gorilla",False,1 box,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
563,Scooby-Doo and Guess Who?,Boomerang,1,Ollie Ollie In-Come Free!,7.3,84.0,2019-07-25,23,TV Series,Cat Mummy,Male,Undead,Mummy,Cat,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Urban,England,3,False,True,Antique Dealer,Male,1,Theft,you meddling kids,comedy legend Ricky Gervais,True,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
564,Scooby-Doo and Guess Who?,Boomerang,1,The Scooby of a Thousand Faces!,8.1,74.0,2019-08-01,22,TV Series,Minotaur,Male,Mythical,Minotaur,Minotaur,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Rural,Greece,2,False,True,Curator,Male,1,Treasure,you meddling kids,Wonder Woman,False,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
